"bp","jeita_cave","z_score_jeita_cave","jerusalem_west_cave","z_score_jerusalem_west_cave","lake_hula","z_score_lake_hula","soreq_cave","z_score_soreq_cave"
98285,NA,NA,-6.07,-0.596169073756415,NA,NA,NA,NA
98595,NA,NA,-5.2,0.0263931437173527,NA,NA,NA,NA
98600,NA,NA,NA,NA,NA,NA,-4.1,0.184935499830013
98900,NA,NA,NA,NA,NA,NA,-4.41,-0.115787949646391
98969,NA,NA,-5.29,-0.0380098442971748,NA,NA,NA,NA
99300,NA,NA,NA,NA,NA,NA,-4.23,0.058825666178617
99433,NA,NA,-5.54,-0.216907033226418,NA,NA,NA,NA
99600,NA,NA,NA,NA,NA,NA,-4.24,0.0491249097438945
99618,NA,NA,-5.63,-0.281310021240946,NA,NA,NA,NA
99810,NA,NA,-5.51,-0.195439370554909,NA,NA,NA,NA
1e+05,NA,NA,NA,NA,NA,NA,-4.14,0.146132474091122
100003,NA,NA,-5.36,-0.0881010571973632,NA,NA,NA,NA
100090,NA,NA,NA,NA,NA,NA,-4.1,0.184935499830013
100180,NA,NA,NA,NA,NA,NA,-4.27,0.0200226404397271
100197,NA,NA,-5.19,0.0335490312745223,NA,NA,NA,NA
100210,NA,NA,NA,NA,NA,NA,-5.5,-1.17317040103116
100340,NA,NA,NA,NA,NA,NA,-5.57,-1.24107569607422
100460,NA,NA,NA,NA,NA,NA,-4.73,-0.426212155557517
100476,NA,NA,-5.31,-0.052321619411514,NA,NA,NA,NA
100590,NA,NA,NA,NA,NA,NA,-4.51,-0.212795513993617
100720,NA,NA,NA,NA,NA,NA,-4.75,-0.445613668426962
100777,NA,NA,-4.74,0.355563971347161,NA,NA,NA,NA
100840,NA,NA,NA,NA,NA,NA,-4.9,-0.591125014947802
100970,NA,NA,NA,NA,NA,NA,-5.48,-1.15376888816172
101044,NA,NA,-5.24,-0.00223040651132624,NA,NA,NA,NA
101100,NA,NA,NA,NA,NA,NA,-5.73,-1.39628779902979
101220,NA,NA,NA,NA,NA,NA,-5.49,-1.16346964459644
101251,NA,NA,-4.65,0.419966959361688,NA,NA,NA,NA
101350,NA,NA,NA,NA,NA,NA,-5.65,-1.318681747552
101480,NA,NA,NA,NA,NA,NA,-5.78,-1.4447915812034
101519,NA,NA,-5.12,0.0836402441747107,NA,NA,NA,NA
101600,NA,NA,NA,NA,NA,NA,-5.93,-1.59030292772424
101718,NA,NA,-4.77,0.334096308675652,NA,NA,NA,NA
101730,NA,NA,NA,NA,NA,NA,-6.23,-1.88132562076592
101860,NA,NA,NA,NA,NA,NA,-5.71,-1.37688628616034
101980,NA,NA,NA,NA,NA,NA,-5.79,-1.45449233763812
102000,NA,NA,-4.8,0.312628646004143,NA,NA,NA,NA
102104,NA,NA,-4.5,0.527305272719235,NA,NA,NA,NA
102110,NA,NA,NA,NA,NA,NA,-5.41,-1.08586359311866
102240,NA,NA,NA,NA,NA,NA,-5.33,-1.00825754164088
102360,NA,NA,NA,NA,NA,NA,-5.44,-1.11496586242283
102490,NA,NA,NA,NA,NA,NA,-5.37,-1.04706056737977
102620,NA,NA,NA,NA,NA,NA,-5.69,-1.35748477329089
102740,NA,NA,NA,NA,NA,NA,-5.49,-1.16346964459644
102761,NA,NA,-4.58,0.470058172261877,NA,NA,NA,NA
102870,NA,NA,NA,NA,NA,NA,-6.01,-1.66790897920202
102934,NA,NA,-5.05,0.133731457074899,NA,NA,NA,NA
103000,NA,NA,NA,NA,NA,NA,-6,-1.6582082227673
103120,NA,NA,NA,NA,NA,NA,-5.43,-1.1052651059881
103250,NA,NA,NA,NA,NA,NA,-5.32,-0.998556785206155
103380,NA,NA,NA,NA,NA,NA,-5.5,-1.17317040103116
103409,NA,NA,-4.96,0.198134445089427,NA,NA,NA,NA
103500,NA,NA,NA,NA,NA,NA,-5.47,-1.14406813172699
103630,NA,NA,NA,NA,NA,NA,-4.82,-0.513518963470021
103760,NA,NA,NA,NA,NA,NA,-5.02,-0.707534092164474
103768,NA,NA,-5.51,-0.195439370554909,NA,NA,NA,NA
103890,NA,NA,NA,NA,NA,NA,-4.84,-0.532920476339466
104160,NA,NA,NA,NA,NA,NA,-4.7,-0.397109886253349
104325,NA,NA,-5.79,-0.395804222155662,NA,NA,NA,NA
104413,NA,NA,-6,-0.546077860856226,NA,NA,NA,NA
104420,NA,NA,NA,NA,NA,NA,-4.71,-0.406810642688071
104501,NA,NA,-6.17,-0.667727949328112,NA,NA,NA,NA
104690,NA,NA,NA,NA,NA,NA,-4.88,-0.571723502078357
104937,NA,NA,-7.31,-1.48349913084546,NA,NA,NA,NA
104950,NA,NA,NA,NA,NA,NA,-4.9,-0.591125014947802
105070,NA,NA,-6.08,-0.603324961313584,NA,NA,NA,NA
105220,NA,NA,NA,NA,NA,NA,-4.62,-0.319503834775567
105268,NA,NA,-5.75,-0.367180671926983,NA,NA,NA,NA
105377,NA,NA,-5.3,-0.0451657318543444,NA,NA,NA,NA
105480,NA,NA,NA,NA,NA,NA,-4.2,0.0879279354827852
105577,NA,NA,-4.92,0.226757995318106,NA,NA,NA,NA
105740,NA,NA,NA,NA,NA,NA,-5.19,-0.87244695155476
105852,NA,NA,-5.16,0.0550166939460317,NA,NA,NA,NA
106000,NA,NA,NA,NA,NA,NA,-5.1,-0.785140143642255
106218,NA,NA,-5.51,-0.195439370554909,NA,NA,NA,NA
106270,NA,NA,NA,NA,NA,NA,-6.44,-2.0850415058951
106528,NA,NA,-4.66,0.412811071804519,NA,NA,NA,NA
106540,NA,NA,NA,NA,NA,NA,-6.95,-2.57978008406595
106717,NA,NA,-4.64,0.427122846918858,NA,NA,NA,NA
106800,NA,NA,NA,NA,NA,NA,-6.99,-2.61858310980484
107060,NA,NA,NA,NA,NA,NA,-5.92,-1.58060217128952
107185,NA,NA,-4.72,0.3698757464615,NA,NA,NA,NA
107330,NA,NA,NA,NA,NA,NA,-6.15,-1.80371956928814
107562,NA,NA,-4.75,0.348408083789991,NA,NA,NA,NA
107590,NA,NA,NA,NA,NA,NA,-5.51,-1.18287115746589
107811,NA,NA,-5.81,-0.410115997270001,NA,NA,NA,NA
107860,NA,NA,NA,NA,NA,NA,-5.51,-1.18287115746589
108120,NA,NA,NA,NA,NA,NA,-5.43,-1.1052651059881
108191,NA,NA,-5.72,-0.345713009255473,NA,NA,NA,NA
108390,NA,NA,NA,NA,NA,NA,-5.16,-0.843344682250592
108473,NA,NA,-5.74,-0.360024784369813,NA,NA,NA,NA
108650,NA,NA,NA,NA,NA,NA,-5.31,-0.988856028771432
108910,NA,NA,NA,NA,NA,NA,-4.91,-0.600825771382525
108934,NA,NA,-6.04,-0.574701411084905,NA,NA,NA,NA
109180,NA,NA,NA,NA,NA,NA,-4.66,-0.358306860514458
109440,NA,NA,NA,NA,NA,NA,-4.45,-0.154590975385282
109920,NA,NA,NA,NA,NA,NA,-4.71,-0.406810642688071
109970,NA,NA,-6.08,-0.603324961313584,NA,NA,NA,NA
110467,NA,NA,-5.25,-0.00938629406849582,NA,NA,NA,NA
110500,NA,NA,NA,NA,NA,NA,-4.74,-0.43591291199224
110935,NA,NA,-5.34,-0.0737892820830234,NA,NA,NA,NA
111080,NA,NA,NA,NA,NA,NA,-4.84,-0.532920476339466
111670,NA,NA,NA,NA,NA,NA,-4.82,-0.513518963470021
111776,NA,NA,-5.57,-0.238374695897928,NA,NA,NA,NA
112238,NA,NA,-5.88,-0.460207210170189,NA,NA,NA,NA
112650,NA,NA,NA,NA,NA,NA,-4.58,-0.280700809036676
112810,NA,NA,-5.66,-0.302777683912455,NA,NA,NA,NA
112830,NA,NA,NA,NA,NA,NA,-4.56,-0.261299296167231
113420,NA,NA,NA,NA,NA,NA,-4.71,-0.406810642688071
113538,NA,NA,-6.5,-0.903872238714713,NA,NA,NA,NA
113904,NA,NA,-6.85,-1.15432830321565,NA,NA,NA,NA
114140,NA,NA,NA,NA,NA,NA,-4.66,-0.358306860514458
114200,NA,NA,NA,NA,NA,NA,-4.63,-0.32920459121029
114260,NA,NA,NA,NA,NA,NA,-4.87,-0.562022745643634
114310,NA,NA,NA,NA,NA,NA,-4.82,-0.513518963470021
114370,NA,NA,NA,NA,NA,NA,-4.71,-0.406810642688071
114395,NA,NA,-6.2,-0.689195611999621,NA,NA,NA,NA
114430,NA,NA,NA,NA,NA,NA,-4.95,-0.639628797121416
114550,NA,NA,NA,NA,NA,NA,-4.93,-0.62022728425197
114610,NA,NA,NA,NA,NA,NA,-4.7,-0.397109886253349
114660,NA,NA,NA,NA,NA,NA,-4.68,-0.377708373383903
114720,NA,NA,NA,NA,NA,NA,-4.88,-0.571723502078357
114780,NA,NA,NA,NA,NA,NA,-4.76,-0.455314424861684
114840,NA,NA,NA,NA,NA,NA,-4.78,-0.47471593773113
114900,NA,NA,NA,NA,NA,NA,-4.85,-0.542621232774188
114960,NA,NA,NA,NA,NA,NA,-4.87,-0.562022745643634
115010,NA,NA,NA,NA,NA,NA,-4.97,-0.659030309990861
115070,NA,NA,NA,NA,NA,NA,-5.09,-0.775439387207533
115130,NA,NA,NA,NA,NA,NA,-4.81,-0.503818207035298
115139,NA,NA,-6.53,-0.925339901386223,NA,NA,NA,NA
115190,NA,NA,NA,NA,NA,NA,-5.01,-0.697833335729751
115250,NA,NA,NA,NA,NA,NA,-4.8,-0.494117450600575
115310,NA,NA,NA,NA,NA,NA,-4.95,-0.639628797121416
115360,NA,NA,NA,NA,NA,NA,-5.14,-0.823943169381146
115420,NA,NA,NA,NA,NA,NA,-5.05,-0.736636361468642
115480,NA,NA,NA,NA,NA,NA,-5.17,-0.853045438685314
115540,NA,NA,NA,NA,NA,NA,-5.06,-0.746337117903365
115600,NA,NA,NA,NA,NA,NA,-5.04,-0.72693560503392
115670,NA,NA,NA,NA,NA,NA,-5.06,-0.746337117903365
115699,NA,NA,-6.69,-1.03983410230094,NA,NA,NA,NA
115710,NA,NA,NA,NA,NA,NA,-5.06,-0.746337117903365
115770,NA,NA,NA,NA,NA,NA,-4.9,-0.591125014947802
115830,NA,NA,NA,NA,NA,NA,-5.08,-0.76573863077281
115890,NA,NA,NA,NA,NA,NA,-4.99,-0.678431822860306
115950,NA,NA,NA,NA,NA,NA,-5.03,-0.717234848599197
116000,NA,NA,NA,NA,NA,NA,-4.89,-0.581424258513079
116060,NA,NA,NA,NA,NA,NA,-4.89,-0.581424258513079
116120,NA,NA,NA,NA,NA,NA,-4.5,-0.203094757558895
116180,NA,NA,NA,NA,NA,NA,-4.85,-0.542621232774188
116240,NA,NA,-7.48,-1.60514921931735,NA,NA,-4.89,-0.581424258513079
116300,NA,NA,NA,NA,NA,NA,-4.91,-0.600825771382525
116350,NA,NA,NA,NA,NA,NA,-5,-0.688132579295029
116410,NA,NA,NA,NA,NA,NA,-5.13,-0.814242412946424
116470,NA,NA,NA,NA,NA,NA,-5.1,-0.785140143642255
116530,NA,NA,NA,NA,NA,NA,-4.98,-0.668731066425584
116590,NA,NA,NA,NA,NA,NA,-5.17,-0.853045438685314
116650,NA,NA,NA,NA,NA,NA,-5.19,-0.87244695155476
116700,NA,NA,NA,NA,NA,NA,-5.06,-0.746337117903365
116760,NA,NA,NA,NA,NA,NA,-5.07,-0.756037874338088
116814,NA,NA,-7.19,-1.39762848015943,NA,NA,NA,NA
116820,NA,NA,NA,NA,NA,NA,-5.07,-0.756037874338088
116880,NA,NA,NA,NA,NA,NA,-5.15,-0.833643925815869
116940,NA,NA,NA,NA,NA,NA,-5.14,-0.823943169381146
117000,NA,NA,NA,NA,NA,NA,-5.24,-0.920950733728373
117050,NA,NA,NA,NA,NA,NA,-5.2,-0.882147707989483
117110,NA,NA,NA,NA,NA,NA,-5.21,-0.891848464424205
117170,NA,NA,NA,NA,NA,NA,-5.15,-0.833643925815869
117230,NA,NA,NA,NA,NA,NA,-5.13,-0.814242412946424
117290,NA,NA,NA,NA,NA,NA,-5.2,-0.882147707989483
117350,NA,NA,NA,NA,NA,NA,-5.11,-0.794840900076979
117400,NA,NA,NA,NA,NA,NA,-5.23,-0.911249977293651
117460,NA,NA,NA,NA,NA,NA,-5.25,-0.930651490163096
117520,NA,NA,NA,NA,NA,NA,-5.24,-0.920950733728373
117556,NA,NA,-7.58,-1.67670809488904,NA,NA,NA,NA
117580,NA,NA,NA,NA,NA,NA,-5.15,-0.833643925815869
117640,NA,NA,NA,NA,NA,NA,-5.13,-0.814242412946424
117700,NA,NA,NA,NA,NA,NA,-5.22,-0.901549220858928
117740,NA,NA,NA,NA,NA,NA,-5.21,-0.891848464424205
117810,NA,NA,NA,NA,NA,NA,-5.06,-0.746337117903365
117870,NA,NA,NA,NA,NA,NA,-5.1,-0.785140143642255
117930,NA,NA,NA,NA,NA,NA,-5.35,-1.02765905451032
117990,NA,NA,NA,NA,NA,NA,-5.34,-1.0179582980756
118050,NA,NA,NA,NA,NA,NA,-5.32,-0.998556785206155
118100,NA,NA,NA,NA,NA,NA,-5.21,-0.891848464424205
118158,NA,NA,-6.39,-0.825157475585846,NA,NA,NA,NA
118170,NA,NA,NA,NA,NA,NA,-5.04,-0.72693560503392
118220,NA,NA,NA,NA,NA,NA,-5.17,-0.853045438685314
118280,NA,NA,NA,NA,NA,NA,-5.37,-1.04706056737977
118340,NA,NA,NA,NA,NA,NA,-5.46,-1.13436737529227
118400,NA,NA,NA,NA,NA,NA,-5.4,-1.07616283668394
118450,NA,NA,NA,NA,NA,NA,-5.42,-1.09556434955338
118510,NA,NA,NA,NA,NA,NA,-5.39,-1.06646208024921
118570,NA,NA,NA,NA,NA,NA,-5.23,-0.911249977293651
118630,NA,NA,NA,NA,NA,NA,-5.1,-0.785140143642255
118690,NA,NA,NA,NA,NA,NA,-5.14,-0.823943169381146
118750,NA,NA,NA,NA,NA,NA,-4.99,-0.678431822860306
118794,NA,NA,-7.17,-1.38331670504509,NA,NA,NA,NA
119249,NA,NA,-7.68,-1.74826697046074,NA,NA,NA,NA
119500,NA,NA,NA,NA,NA,NA,-7,-2.62828386623956
119916,NA,NA,-7.43,-1.5693697815315,NA,NA,NA,NA
120000,NA,NA,NA,NA,NA,NA,-7.01,-2.63798462267429
120488,NA,NA,-7.21,-1.41194025527376,NA,NA,NA,NA
120500,NA,NA,NA,NA,NA,NA,-7.8,-3.40434438101738
120939,NA,NA,-7.87,-1.88422883404697,NA,NA,NA,NA
120970,NA,NA,NA,NA,NA,NA,-7.63,-3.23943152162709
121317,NA,NA,-7.85,-1.86991705893263,NA,NA,NA,NA
121600,NA,NA,NA,NA,NA,NA,-8.04,-3.63716253545072
121904,NA,NA,-7.15,-1.36900492993075,NA,NA,NA,NA
122300,NA,NA,NA,NA,NA,NA,-8.15,-3.74387085623267
122538,NA,NA,-7.96,-1.9486318220615,NA,NA,NA,NA
122900,NA,NA,NA,NA,NA,NA,-7.96,-3.55955648397294
123220,NA,NA,-7.26,-1.44771969305961,NA,NA,NA,NA
123500,NA,NA,NA,NA,NA,NA,-8.3,-3.88938220275351
123804,NA,NA,-6.66,-1.01836643962943,NA,NA,NA,NA
124200,NA,NA,NA,NA,NA,NA,-8.24,-3.83117766414518
124453,NA,NA,-7.01,-1.26882250413037,NA,NA,NA,NA
124800,NA,NA,NA,NA,NA,NA,-8.34,-3.9281852284924
125073,NA,NA,-8.25,-2.15615256121942,NA,NA,NA,NA
125500,NA,NA,NA,NA,NA,NA,-8.29,-3.87968144631879
125749,NA,NA,-7.75,-1.79835818336093,NA,NA,NA,NA
126050,NA,NA,-7.16,-1.37616081748792,NA,NA,NA,NA
126100,NA,NA,NA,NA,NA,NA,-8.29,-3.87968144631879
126585,NA,NA,-8.13,-2.07028191053338,NA,NA,NA,NA
126700,NA,NA,NA,NA,NA,NA,-8.25,-3.8408784205799
127334,NA,NA,-8.29,-2.1847761114481,NA,NA,NA,NA
127400,NA,NA,NA,NA,NA,NA,-7.85,-3.45284816319099
128000,NA,NA,NA,NA,NA,NA,-7.64,-3.24913227806182
128000,NA,NA,NA,NA,NA,NA,-7.21,-2.83199975136874
128009,NA,NA,-7.78,-1.81982584603244,NA,NA,NA,NA
128060,NA,NA,NA,NA,NA,NA,-7.55,-3.16182547014931
128130,NA,NA,NA,NA,NA,NA,-7.19,-2.8125982384993
128190,NA,NA,NA,NA,NA,NA,-6.23,-1.88132562076592
128250,NA,NA,NA,NA,NA,NA,-6.41,-2.05593923659093
128310,NA,NA,NA,NA,NA,NA,-6.24,-1.89102637720064
128380,NA,NA,NA,NA,NA,NA,-5.67,-1.33808326042145
128440,NA,NA,NA,NA,NA,NA,-5.86,-1.52239763268118
128500,NA,NA,NA,NA,NA,NA,-5.7,-1.36718552972562
128560,NA,NA,NA,NA,NA,NA,-5.3,-0.979155272336709
128630,NA,NA,NA,NA,NA,NA,-5.2,-0.882147707989483
128690,NA,NA,NA,NA,NA,NA,-5.36,-1.03735981094505
128750,NA,NA,NA,NA,NA,NA,-5.43,-1.1052651059881
128765,NA,NA,-7.72,-1.77689052068942,NA,NA,NA,NA
128810,NA,NA,NA,NA,NA,NA,-5.65,-1.318681747552
128880,NA,NA,NA,NA,NA,NA,-5.44,-1.11496586242283
129000,NA,NA,NA,NA,NA,NA,-5.69,-1.35748477329089
129435,NA,NA,-7.39,-1.54074623130282,NA,NA,NA,NA
129480,NA,NA,NA,NA,NA,NA,-5.77,-1.43509082476867
129900,NA,NA,NA,NA,NA,NA,-5.66,-1.32838250398673
130300,NA,NA,NA,NA,NA,NA,-5.41,-1.08586359311866
130359,NA,NA,-7.99,-1.970099484733,NA,NA,NA,NA
130750,NA,NA,NA,NA,NA,NA,-5.4,-1.07616283668394
130856,NA,NA,-7.15,-1.36900492993075,NA,NA,NA,NA
131170,NA,NA,NA,NA,NA,NA,-5.6,-1.27017796537839
131590,NA,NA,NA,NA,NA,NA,-5.44,-1.11496586242283
131662,NA,NA,-8.5,-2.33504975014866,NA,NA,NA,NA
131878,NA,NA,-7.61,-1.69817575756055,NA,NA,NA,NA
131962,NA,NA,-7.96,-1.9486318220615,NA,NA,NA,NA
132000,NA,NA,NA,NA,NA,NA,-5.15,-0.833643925815869
132062,NA,NA,-7.76,-1.8055140709181,NA,NA,NA,NA
132342,NA,NA,-7.84,-1.86276117137546,NA,NA,NA,NA
132400,NA,NA,NA,NA,NA,NA,-4.77,-0.465015181296407
132420,NA,NA,-8.38,-2.24917909946262,NA,NA,NA,NA
132429,NA,NA,-8.08,-2.03450247274753,NA,NA,NA,NA
132509,NA,NA,-8.52,-2.349361525263,NA,NA,NA,NA
132870,NA,NA,NA,NA,NA,NA,-5.57,-1.24107569607422
132896,NA,NA,-8.23,-2.14184078610508,NA,NA,NA,NA
133063,NA,NA,-8.92,-2.63559702754979,NA,NA,NA,NA
133167,NA,NA,-8.58,-2.39229685060602,NA,NA,NA,NA
133290,NA,NA,NA,NA,NA,NA,-5.23,-0.911249977293651
133362,NA,NA,-8.38,-2.24917909946262,NA,NA,NA,NA
133710,NA,NA,NA,NA,NA,NA,-5.5,-1.17317040103116
133726,NA,NA,-8.79,-2.54257048930658,NA,NA,NA,NA
134026,NA,NA,-8.23,-2.14184078610508,NA,NA,NA,NA
134130,NA,NA,NA,NA,NA,NA,-5.3,-0.979155272336709
134230,NA,NA,-7.75,-1.79835818336093,NA,NA,NA,NA
134330,NA,NA,-7.57,-1.66955220733188,NA,NA,NA,NA
134336,NA,NA,-7.38,-1.53359034374565,NA,NA,NA,NA
134560,NA,NA,NA,NA,NA,NA,-5.01,-0.697833335729751
134570,NA,NA,NA,NA,NA,NA,-4.8,-0.494117450600575
134600,NA,NA,NA,NA,NA,NA,-4.75,-0.445613668426962
134750,NA,NA,NA,NA,NA,NA,-4.79,-0.484416694165853
134817,NA,NA,-7.06,-1.30460194191622,NA,NA,NA,NA
134900,NA,NA,NA,NA,NA,NA,-5.36,-1.03735981094505
135050,NA,NA,NA,NA,NA,NA,-4.6,-0.300102321906121
135200,NA,NA,NA,NA,NA,NA,-4.39,-0.0963864367769452
135216,NA,NA,-6.36,-0.803689812914337,NA,NA,NA,NA
135350,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
135500,NA,NA,NA,NA,NA,NA,-3.74,0.534162731480028
135599,NA,NA,-6.16,-0.660572061770942,NA,NA,NA,NA
135650,NA,NA,NA,NA,NA,NA,-3.65,0.621469539392533
135800,NA,NA,NA,NA,NA,NA,-3.18,1.0774050918245
135950,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
136073,NA,NA,-6.06,-0.589013186199244,NA,NA,NA,NA
136100,NA,NA,NA,NA,NA,NA,-3.28,0.980397527477272
136250,NA,NA,NA,NA,NA,NA,-3.29,0.970696771042549
136400,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
136550,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
136700,NA,NA,NA,NA,NA,NA,-3.18,1.0774050918245
136746,NA,NA,-5.65,-0.295621796355286,NA,NA,NA,NA
136850,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
137000,NA,NA,NA,NA,NA,NA,-3.51,0.75728012947865
137150,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
137214,NA,NA,-5.74,-0.360024784369813,NA,NA,NA,NA
137300,NA,NA,NA,NA,NA,NA,-3.75,0.524461975045306
137412,NA,NA,-5.45,-0.152504045211891,NA,NA,NA,NA
137450,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
137600,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
137691,NA,NA,-5.57,-0.238374695897928,NA,NA,NA,NA
137750,NA,NA,NA,NA,NA,NA,-3.72,0.553564244349474
137900,NA,NA,NA,NA,NA,NA,-3.67,0.602068026523087
138050,NA,NA,NA,NA,NA,NA,-3.51,0.75728012947865
138168,NA,NA,-5.39,-0.109568719868872,NA,NA,NA,NA
138200,NA,NA,NA,NA,NA,NA,-3.78,0.495359705741138
138350,NA,NA,NA,NA,NA,NA,-3.9,0.378950628524466
138500,NA,NA,NA,NA,NA,NA,-3.27,0.990098283911995
138547,NA,NA,-5.31,-0.052321619411514,NA,NA,NA,NA
138650,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
138800,NA,NA,NA,NA,NA,NA,-3.3,0.960996014607827
138950,NA,NA,NA,NA,NA,NA,-3.16,1.09680660469394
139100,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
139111,NA,NA,-5.35,-0.080945169640193,NA,NA,NA,NA
139250,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
139400,NA,NA,NA,NA,NA,NA,-3.38,0.883389963130045
139550,NA,NA,NA,NA,NA,NA,-3.15,1.10650736112867
139662,NA,NA,-5.82,-0.417271884827171,NA,NA,NA,NA
139700,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
139850,NA,NA,NA,NA,NA,NA,-3.26,0.999799040346718
140000,NA,NA,NA,NA,NA,NA,-2.97,1.28112097695367
140150,NA,NA,NA,NA,NA,NA,-2.91,1.33932551556201
140300,NA,NA,NA,NA,NA,NA,-3.67,0.602068026523087
140450,NA,NA,NA,NA,NA,NA,-3.55,0.71847710373976
140600,NA,NA,NA,NA,NA,NA,-3.31,0.951295258173104
140700,NA,NA,NA,NA,NA,NA,-3.09,1.164711899737
140800,NA,NA,NA,NA,NA,NA,-3.4,0.8639884502606
140900,NA,NA,NA,NA,NA,NA,-3.29,0.970696771042549
140947,NA,NA,-3.91,0.949502638592249,NA,NA,NA,NA
141000,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
141100,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
141200,NA,NA,NA,NA,NA,NA,-3.2,1.05800357895505
141300,NA,NA,NA,NA,NA,NA,-3.13,1.12590887399811
141400,NA,NA,NA,NA,NA,NA,-3.21,1.04830282252033
141500,NA,NA,NA,NA,NA,NA,-3.21,1.04830282252033
141600,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
141700,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
141800,NA,NA,NA,NA,NA,NA,-3.58,0.689374834435591
141900,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
142000,NA,NA,NA,NA,NA,NA,-3.4,0.8639884502606
142100,NA,NA,NA,NA,NA,NA,-3.31,0.951295258173104
142200,NA,NA,NA,NA,NA,NA,-3.41,0.854287693825877
142300,NA,NA,NA,NA,NA,NA,-3.55,0.71847710373976
142400,NA,NA,NA,NA,NA,NA,-3.47,0.796083155217541
142500,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
142600,NA,NA,NA,NA,NA,NA,-3.75,0.524461975045306
142700,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
142800,NA,NA,NA,NA,NA,NA,-3.9,0.378950628524466
142900,NA,NA,NA,NA,NA,NA,-4.05,0.233439282003626
143000,NA,NA,NA,NA,NA,NA,-4.07,0.21403776913418
143100,NA,NA,NA,NA,NA,NA,-4.01,0.272242307742517
143200,NA,NA,NA,NA,NA,NA,-4.17,0.117030204786954
143300,NA,NA,NA,NA,NA,NA,-4.14,0.146132474091122
143312,NA,NA,-3.62,1.15702337775017,NA,NA,NA,NA
143400,NA,NA,NA,NA,NA,NA,-3.99,0.291643820611961
143500,NA,NA,NA,NA,NA,NA,-4.04,0.243140038438348
143600,NA,NA,NA,NA,NA,NA,-4.14,0.146132474091122
143700,NA,NA,NA,NA,NA,NA,-4.38,-0.0866856803422227
143800,NA,NA,NA,NA,NA,NA,-4.41,-0.115787949646391
143900,NA,NA,NA,NA,NA,NA,-4.29,0.00062112757028126
144000,NA,NA,NA,NA,NA,NA,-4.78,-0.47471593773113
144100,NA,NA,NA,NA,NA,NA,-5.15,-0.833643925815869
144200,NA,NA,NA,NA,NA,NA,-4.82,-0.513518963470021
144300,NA,NA,NA,NA,NA,NA,-4.89,-0.581424258513079
144400,NA,NA,NA,NA,NA,NA,-4.86,-0.552321989208912
144500,NA,NA,NA,NA,NA,NA,-4.8,-0.494117450600575
144600,NA,NA,NA,NA,NA,NA,-5.01,-0.697833335729751
144700,NA,NA,NA,NA,NA,NA,-5.07,-0.756037874338088
144900,NA,NA,NA,NA,NA,NA,-5.11,-0.794840900076979
145000,NA,NA,NA,NA,NA,NA,-4.88,-0.571723502078357
145200,NA,NA,NA,NA,NA,NA,-4.71,-0.406810642688071
145500,NA,NA,NA,NA,NA,NA,-4.38,-0.0866856803422227
145650,NA,NA,NA,NA,NA,NA,-4.42,-0.125488706081113
145756,NA,NA,-3.81,1.02106151416395,NA,NA,NA,NA
145800,NA,NA,NA,NA,NA,NA,-4.12,0.165533986960567
145930,NA,NA,NA,NA,NA,NA,-4.22,0.0685264226133403
146100,NA,NA,NA,NA,NA,NA,-4.29,0.00062112757028126
146230,NA,NA,NA,NA,NA,NA,-4.41,-0.115787949646391
146380,NA,NA,NA,NA,NA,NA,-4.47,-0.173992488254727
146500,NA,NA,NA,NA,NA,NA,-4.63,-0.32920459121029
146670,NA,NA,NA,NA,NA,NA,-4.25,0.039424153309172
146820,NA,NA,NA,NA,NA,NA,-4.46,-0.164291731820004
146970,NA,NA,NA,NA,NA,NA,-4.32,-0.028481141733887
147120,NA,NA,NA,NA,NA,NA,-4.69,-0.387409129818626
147260,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
147420,NA,NA,NA,NA,NA,NA,-4.51,-0.212795513993617
147560,NA,NA,NA,NA,NA,NA,-4.93,-0.62022728425197
147710,NA,NA,NA,NA,NA,NA,-4.74,-0.43591291199224
147860,NA,NA,NA,NA,NA,NA,-4.84,-0.532920476339466
148000,NA,NA,NA,NA,NA,NA,-4.47,-0.173992488254727
148150,NA,NA,NA,NA,NA,NA,-4.61,-0.309803078340845
148300,NA,NA,NA,NA,NA,NA,-4.73,-0.426212155557517
148401,NA,NA,-3.62,1.15702337775017,NA,NA,NA,NA
